,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2017-08-31,440.827,22.08333333333333,27.2,False,453.1026515249123,491.4618268629501,483.55249119060903
2017-09-01,398.364,17.5,21.1,False,397.6946374520948,432.3029637402839,402.7519800570065
2017-09-02,358.607,16.10625,19.4,False,366.87435351117085,397.6668274018527,358.7046906875393
2017-09-03,360.913,17.395416666666662,20.6,False,364.0543207736501,403.5584671917733,367.91981989275195
2017-09-04,386.135,21.27916666666667,26.1,True,415.62246876835235,423.1696485403442,415.33189432781484
2017-09-05,469.786,24.2125,28.9,False,480.53840723063746,474.28141034211154,503.4995428557274
2017-09-06,441.938,18.944791666666664,23.3,False,417.3493371809823,450.66216132936785,424.1191611218429
2017-09-07,414.107,18.26458333333333,21.7,False,397.7799469655737,448.47500524128674,416.9576513197659
2017-09-08,400.649,18.06666666666667,21.1,False,397.6946374520948,433.2799783095096,411.2058724967994
2017-09-09,362.931,16.458333333333332,20.6,False,366.87435351117085,399.8978833833826,357.4687252789112
2017-09-10,358.299,17.891666666666666,22.2,False,367.3270377274288,406.95196553323206,368.80520455290355
2017-09-11,404.666,18.9375,24.4,False,413.729850951915,436.87941894518065,425.51124358392
2017-09-12,422.191,20.800000000000004,25.6,False,420.27888756356026,460.53819824813087,453.80955485681204
2017-09-13,441.964,21.94583333333333,27.8,False,444.1867073058913,464.58292289412566,465.8358857250273
2017-09-14,474.379,23.59583333333333,27.2,False,478.74146948922885,468.637253796846,491.35447748337225
2017-09-15,480.253,23.420833333333324,27.2,False,475.1775090723228,455.6260218837647,487.69140102240715
2017-09-16,450.275,23.270486111111115,27.8,False,436.7577818848331,427.4087796512103,447.51875185470135
2017-09-17,439.23,22.680902777777785,26.7,False,437.06637924302856,425.6116503079529,431.03854120549914
2017-09-18,473.509,21.64583333333333,22.8,False,457.3080799655753,439.2073242820369,469.15312935844696
2017-09-19,470.827,22.31770833333334,25.3,False,473.07111156372923,463.1601241304907,476.06668597722376
2017-09-20,471.355,23.822222222222223,25.6,False,481.0845229503466,464.3804901907002,493.96775781014884
2017-09-21,472.406,24.05,26.7,False,483.54525303960986,468.6318664143606,498.0513700569499
2017-09-22,450.513,23.454166666666666,27.8,False,474.3285140107453,456.9469095989127,488.12617757000356
2017-09-23,437.271,25.060416666666665,30.0,False,476.26327590561255,436.7709579550732,473.5404312054805
2017-09-24,468.29,25.954166666666666,32.2,False,484.2584001617412,445.883214622698,475.68309767006014
2017-09-25,530.323,25.350000000000005,30.6,False,511.76518551628504,461.5532085039649,518.8848354431879
2017-09-26,520.277,23.15,27.8,False,477.61631071443736,469.7767926879515,488.0347643689084
2017-09-27,532.809,24.836805555555543,29.4,False,506.5533987294594,473.83090040519886,508.03837007627163
2017-09-28,468.061,22.09375,25.6,False,469.5011756434612,462.46910451807344,469.49552732014314
2017-09-29,399.176,16.25,19.4,False,397.6946374520948,427.7722691976326,388.76493798854
2017-09-30,362.754,15.099652777777775,18.03333333333333,False,366.57624702209847,394.6119771940144,351.2132045324203
2017-10-01,349.525,15.070833333333338,19.4,False,358.0252341086293,359.80797418505136,359.6069624299142
2017-10-02,390.7,16.475,22.2,False,397.6946374520948,396.45657736991853,398.67065359731254
2017-10-03,397.247,16.712500000000002,21.1,False,397.6946374520948,402.8510895846404,401.1287659125208
