ds,"Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,Weekend,"Electricity demand, daily sum, (GWh)",Month,dayOfWeek,yhat_lgbm
2016-06-18,22.620833333333334,30.0,False,True,430.656,6,5,421.7874334502546
2016-06-19,22.975,30.6,False,True,442.78,6,6,421.8878954787224
2016-06-20,23.600000000000005,27.8,False,False,512.384,6,0,476.9976017650186
2016-06-21,26.129166666666663,30.0,False,False,512.687,6,1,518.1749981658797
2016-06-22,25.004166666666663,28.9,False,False,488.62,6,2,488.8867150955449
2016-06-23,23.637500000000003,27.2,False,False,479.499,6,3,477.00922815309514
2016-06-24,23.45416666666667,28.3,False,False,482.362,6,4,474.8285625834502
2016-06-25,22.816666666666663,29.4,False,True,451.572,6,5,432.029836090859
2016-06-26,24.074999999999992,30.0,False,True,462.513,6,6,444.06117489754234
2016-06-27,23.236111111111114,28.3,False,False,511.878,6,0,476.5619896540965
2016-06-28,21.696388888888887,23.9,False,False,494.977,6,1,469.1320652168293
2016-06-29,23.72916666666666,27.8,False,False,495.618,6,2,477.11657649416725
2016-06-30,24.329166666666666,28.9,False,False,493.209,6,3,488.4627599195199
2016-07-01,22.860972222222227,25.6,False,False,484.244,7,4,489.8394562589006
2016-07-02,21.59444444444444,23.9,False,True,414.657,7,5,413.0614854407757
2016-07-03,22.370833333333326,25.0,False,True,402.513,7,6,429.5344169757026
2016-07-04,23.092361111111117,28.3,True,False,431.188,7,0,455.0012868710511
2016-07-05,25.231299603174595,30.0,False,False,529.332,7,1,525.1515345652963
2016-07-06,28.541666666666657,32.8,False,False,582.571,7,2,600.591034549594
2016-07-07,27.77500000000001,31.1,False,False,597.873,7,3,576.9810188422614
2016-07-08,25.424305555555552,29.4,False,False,561.883,7,4,527.5015332247257
2016-07-09,20.38208333333333,22.2,False,True,449.771,7,5,411.85855351940063
2016-07-10,22.542500000000004,26.1,False,True,436.477,7,6,426.9900415031704
2016-07-11,22.470833333333346,26.7,False,False,479.585,7,0,472.73776894231435
2016-07-12,23.708333333333325,27.2,False,False,510.704,7,1,491.2933649043057
2016-07-13,24.716666666666665,28.3,False,False,554.723,7,2,515.1134669694571
2016-07-14,26.36666666666667,30.6,False,False,581.221,7,3,548.0637962332327
2016-07-15,28.591666666666654,30.6,False,False,593.663,7,4,595.8167556892081
2016-07-16,27.04166666666667,31.7,False,True,524.048,7,5,529.8962936548743
2016-07-17,27.729166666666668,31.7,False,True,516.595,7,6,518.5168001730968
2016-07-18,27.14583333333333,33.3,False,False,587.141,7,0,569.8806967583174
2016-07-19,25.545833333333334,28.3,False,False,530.891,7,1,533.1461740753938
2016-07-20,24.41666666666666,28.3,False,False,505.613,7,2,510.6527897149651
2016-07-21,26.08750000000001,31.7,False,False,544.427,7,3,521.1658140871502
2016-07-22,28.904166666666665,34.4,False,False,607.141,7,4,597.0065517855523
2016-07-23,30.733333333333324,35.6,False,True,582.999,7,5,563.4028737231201
2016-07-24,28.41666666666666,33.9,False,True,543.371,7,6,552.51328149868
2016-07-25,27.269374999999997,33.9,False,False,590.779,7,0,569.8806967583174
2016-07-26,27.071875,31.7,False,False,587.52,7,1,568.564788149391
2016-07-27,28.062500000000004,32.2,False,False,589.46,7,2,593.7571125134779
2016-07-28,28.15833333333333,35.0,False,False,601.925,7,3,601.1930039330471
2016-07-29,24.441468253968257,28.3,False,False,563.564,7,4,506.99625875135314
2016-07-30,24.651041666666668,28.3,False,True,510.075,7,5,479.27426325480775
2016-07-31,23.768055555555552,25.2,False,True,486.99,7,6,455.26784531172297
2016-08-01,22.746527777777786,25.6,False,False,513.018,8,0,496.0446704383881
2016-08-02,22.41944444444444,25.0,False,False,500.866,8,1,488.08103065722423
2016-08-03,22.079166666666666,25.6,False,False,497.819,8,2,478.08128316616927
2016-08-04,22.77083333333334,26.7,False,False,514.677,8,3,486.7985513800763
2016-08-05,24.041666666666668,27.8,False,False,529.937,8,4,498.98647287574414
2016-08-06,25.693541666666672,29.4,False,True,522.041,8,5,497.71725092088525
2016-08-07,26.075,29.4,False,True,491.397,8,6,502.0594442954017
2016-08-08,25.529166666666665,30.0,False,False,529.878,8,0,532.0999775981171
2016-08-09,25.816666666666663,30.0,False,False,544.304,8,1,542.5343283072302
2016-08-10,27.202361111111102,30.0,False,False,590.829,8,2,588.5133460131589
2016-08-11,28.91249999999999,32.8,False,False,637.13,8,3,601.1415940039218
2016-08-12,28.074861111111105,33.9,False,False,638.311,8,4,590.9928856021985
2016-08-13,30.94583333333333,35.6,False,True,624.559,8,5,564.9672973886292
2016-08-14,29.979166666666668,34.4,False,True,602.839,8,6,553.9542680295773
2016-08-15,28.36666666666667,32.8,False,False,608.971,8,0,600.6946212093925
2016-08-16,28.08715277777777,30.6,False,False,614.121,8,1,603.8984857855096
2016-08-17,26.910416666666677,29.4,False,False,585.496,8,2,588.5133460131589
2016-08-18,25.90000000000001,28.9,False,False,560.358,8,3,543.2573375467259
2016-08-19,26.5,30.6,False,False,567.133,8,4,546.7162537500567
2016-08-20,24.84583333333333,28.3,False,True,527.145,8,5,483.7740083780001
2016-08-21,25.33569444444444,29.4,False,True,519.176,8,6,495.4555073366114
2016-08-22,22.591666666666665,25.0,False,False,492.386,8,0,487.26029413711547
2016-08-23,22.22083333333333,26.7,False,False,466.773,8,1,467.54593283121847
2016-08-24,25.2,31.0,False,False,510.908,8,2,514.040152815132
2016-08-25,25.75,30.0,False,False,536.637,8,3,532.3588221061818
2016-08-26,28.125,32.0,False,False,581.314,8,4,597.8268076383147
2016-08-27,26.33333333333333,31.1,False,True,515.975,8,5,508.29536111439796
2016-08-28,25.7125,30.6,False,True,512.84,8,6,482.1924302681612
2016-08-29,27.33750000000001,32.2,False,False,566.209,8,0,569.1399274354932
2016-08-30,24.64583333333333,28.9,False,False,528.483,8,1,514.1340839014889
2016-08-31,26.37951388888889,31.1,False,False,542.407,8,2,547.6696088071178
2016-09-01,22.653125,25.6,False,False,510.892,9,3,486.2168661046753
2016-09-02,22.750000000000004,26.7,False,False,467.223,9,4,472.53621631076425
2016-09-03,21.30208333333333,23.3,False,True,412.156,9,5,404.19292696347406
2016-09-04,21.91666666666667,26.1,False,True,401.914,9,6,409.27437379492574
2016-09-05,23.312500000000004,28.3,True,False,420.628,9,0,454.3738570125561
2016-09-06,24.32916666666668,26.1,False,False,490.74,9,1,500.3717982503872
2016-09-07,24.553125,28.3,False,False,527.993,9,2,506.66790078944604
2016-09-08,26.433333333333337,31.1,False,False,568.431,9,3,541.3903460149551
2016-09-09,29.190972222222214,32.2,False,False,599.246,9,4,588.4780939064094
2016-09-10,27.379166666666663,32.2,False,True,557.47,9,5,526.1290310151588
2016-09-11,25.36041666666668,27.8,False,True,491.936,9,6,488.30357142398213
2016-09-12,20.4375,25.6,False,False,454.555,9,0,433.99879754054376
2016-09-13,22.01666666666667,27.8,False,False,467.801,9,1,456.37273026935134
2016-09-14,24.200625,32.2,False,False,495.513,9,2,484.67634039025603
2016-09-15,19.32916666666667,22.8,False,False,437.048,9,3,424.2667212352924
2016-09-16,18.85,22.8,False,False,423.33,9,4,411.7891813380137
2016-09-17,20.1625,24.4,False,True,401.953,9,5,401.014471262551
2016-09-18,24.027083333333334,27.2,False,True,445.858,9,6,441.4135934281103
2016-09-19,21.94888888888889,24.4,False,False,489.474,9,0,467.18398897349834
2016-09-20,23.217361111111103,27.8,False,False,491.56,9,1,482.4000883813151
2016-09-21,23.937500000000004,28.9,False,False,478.966,9,2,484.45162855724254
2016-09-22,23.312500000000004,30.0,False,False,472.94,9,3,481.06459373281524
2016-09-23,23.8,30.0,False,False,468.086,9,4,477.06883833827237
2016-09-24,17.535972222222224,21.7,False,True,388.671,9,5,373.82106530858937
2016-09-25,16.20416666666667,20.6,False,True,359.66,9,6,365.12246920458756
2016-09-26,17.81666666666666,21.7,False,False,401.55,9,0,409.0973332341696
2016-09-27,19.91840277777777,23.3,False,False,422.099,9,1,437.2244801987988
2016-09-28,17.318749999999998,20.0,False,False,413.241,9,2,410.5925725052806
2016-09-29,16.102083333333333,17.8,False,False,399.85,9,3,406.60420820363606
2016-09-30,14.333333333333334,15.0,False,False,392.972,9,4,400.97664697549436
2016-10-01,14.929166666666667,16.7,False,True,365.856,10,5,364.56869600074674
2016-10-02,15.659027777777776,17.2,False,True,359.654,10,6,359.7575911878007
2016-10-03,18.309375,21.7,False,False,397.319,10,0,398.0475597029145
2016-10-04,17.811111111111106,20.0,False,False,398.828,10,1,397.476627334462
2016-10-05,15.188541666666666,18.9,False,False,393.417,10,2,394.452921000034
2016-10-06,16.96666666666667,22.8,False,False,398.486,10,3,393.856792110549
2016-10-07,17.5125,23.3,False,False,398.1,10,4,390.9956451575738
2016-10-08,17.538124999999997,20.0,False,True,370.246,10,5,367.3701717585547
2016-10-09,13.54194444444444,18.133333333333336,False,True,356.854,10,6,359.02069350730795
2016-10-10,12.200000000000005,17.2,True,False,379.096,10,0,372.7844582451917
2016-10-11,12.134722222222225,17.2,False,False,391.017,10,1,397.2209718219295
2016-10-12,14.690277777777778,17.8,False,False,390.505,10,2,394.452921000034
2016-10-13,15.573611111111113,19.4,False,False,396.037,10,3,393.856792110549
2016-10-14,11.9,16.1,False,False,386.188,10,4,390.23460129033265
2016-10-15,12.566666666666665,18.3,False,True,359.766,10,5,363.831798320254
2016-10-16,16.166666666666668,20.6,False,True,357.142,10,6,359.02069350730795
2016-10-17,21.504166666666663,26.7,False,False,409.711,10,0,408.27872643375235
2016-10-18,22.82916666666667,27.2,False,False,431.803,10,1,451.415957774908
2016-10-19,23.525,28.9,False,False,435.466,10,2,452.7810379476059
2016-10-20,18.95833333333333,21.1,False,False,410.927,10,3,408.01035358664467
2016-10-21,19.59107142857142,20.6,False,False,416.925,10,4,404.32823613854777
2016-10-22,9.896944444444449,14.4,False,True,371.799,10,5,370.49120248100377
2016-10-23,12.025,16.1,False,True,357.818,10,6,361.7980230783675
2016-10-24,12.74375,16.1,False,False,391.368,10,0,393.9634968563626
2016-10-25,8.845833333333333,10.6,False,False,399.909,10,1,403.83686064496715
2016-10-26,6.683333333333333,10.0,False,False,404.579,10,2,409.9884439032413
2016-10-27,7.601805555555555,12.333333333333334,False,False,420.778,10,3,410.95303366783094
2016-10-28,7.617499999999997,11.02,False,False,404.214,10,4,402.8813741948796
2016-10-29,11.366666666666664,17.8,False,True,375.585,10,5,367.71229429149986
2016-10-30,17.90458333333333,23.9,False,True,363.289,10,6,362.55906694560866
2016-10-31,9.551041666666666,12.575,False,False,393.835,10,0,399.04086963326273
2016-11-01,10.143750000000002,14.4,False,False,402.778,11,1,407.1462147614032
2016-11-02,16.35833333333333,20.6,False,False,397.134,11,2,400.30615234952563
2016-11-03,17.874999999999996,22.2,False,False,400.371,11,3,401.9582924351932
2016-11-04,12.733333333333334,15.6,False,False,389.504,11,4,395.13655958029733
2016-11-05,11.550000000000002,16.1,False,True,367.629,11,5,372.49818748133407
2016-11-06,11.377083333333331,13.9,False,True,374.837,11,6,369.51203457303507
2016-11-07,8.358333333333334,11.1,False,False,402.093,11,0,410.52743242345775
2016-11-08,12.412499999999996,18.9,False,False,402.552,11,1,400.31029599911705
2016-11-09,12.506944444444445,15.0,False,False,406.541,11,2,402.06469833491167
2016-11-10,9.487499999999995,12.8,False,False,404.098,11,3,406.5459422223268
2016-11-11,10.73958333333333,16.7,True,False,397.814,11,4,374.9463396190557
2016-11-12,6.324999999999999,10.0,False,True,381.709,11,5,385.4739767905464
2016-11-13,10.2625,16.1,False,True,370.297,11,6,371.72457470432767
2016-11-14,12.562499999999998,16.7,False,False,402.074,11,0,400.97523604411475
2016-11-15,9.750694444444449,12.8,False,False,409.366,11,1,407.1462147614032
2016-11-16,11.429166666666667,16.1,False,False,401.855,11,2,405.2644933309198
2016-11-17,12.158333333333331,16.1,False,False,400.388,11,3,403.5090013359935
2016-11-18,12.029166666666669,17.8,False,False,396.888,11,4,395.4184454854781
2016-11-19,12.104791666666666,16.7,False,True,372.816,11,5,372.49818748133407
2016-11-20,3.8100694444444447,5.0,False,True,393.76,11,6,387.47994960666716
2016-11-21,3.4416666666666664,4.4,False,False,440.043,11,0,426.097058214999
2016-11-22,3.441666666666666,4.4,False,False,437.46,11,1,427.1906641553873
2016-11-23,4.125,7.2,False,False,425.671,11,2,426.9209913310042
2016-11-24,6.929166666666668,8.9,True,False,381.73,11,3,390.3355541882997
2016-11-25,9.575,12.2,False,False,383.128,11,4,399.96034726596787
2016-11-26,7.779166666666665,10.0,False,True,378.269,11,5,379.5690463372656
2016-11-27,6.4875,10.0,False,True,382.926,11,6,380.5061242984387
2016-11-28,7.520833333333333,10.6,False,False,416.669,11,0,414.74384093125065
2016-11-29,13.481597222222222,15.6,False,False,419.725,11,1,402.0688419845031
2016-11-30,12.197222222222225,13.9,False,False,411.659,11,2,404.2102842803839
2016-12-01,9.879374999999998,11.7,False,False,411.145,12,3,418.76140646541444
2016-12-02,7.195833333333334,10.0,False,False,414.31,12,4,423.4464514532836
2016-12-03,6.533333333333332,8.3,False,True,394.064,12,5,394.4177330901994
2016-12-04,5.425,7.8,False,True,389.792,12,6,395.2854411053371
2016-12-05,6.356249999999999,8.9,False,False,429.074,12,0,427.5335646226042
2016-12-06,5.470833333333335,7.8,False,False,429.869,12,1,435.51194398681173
2016-12-07,5.670833333333333,7.2,False,False,430.517,12,2,435.1791708754944
2016-12-08,5.0,5.6,False,False,434.438,12,3,436.87060428007663
2016-12-09,0.8299999999999998,3.9,False,False,442.97,12,4,453.4730162855757
2016-12-10,-0.25,1.7,False,True,425.403,12,5,433.30475753108124
2016-12-11,-0.4363194444444445,1.1,False,True,425.428,12,6,429.0955906845895
2016-12-12,4.9281250000000005,7.2,False,False,445.048,12,0,437.4396261201956
2016-12-13,4.3166666666666655,6.1,False,False,440.463,12,1,437.47087681915303
2016-12-14,3.274999999999999,5.6,False,False,446.628,12,2,440.8404347272006
2016-12-15,-4.075,1.1,False,False,483.386,12,3,481.5879500869904
2016-12-16,-5.591666666666668,-3.3,False,False,492.062,12,4,496.80060216774547
2016-12-17,0.2427777777777775,3.9,False,True,451.134,12,5,431.75352100855196
2016-12-18,6.924652777777779,14.4,False,True,421.235,12,6,392.601935773699
2016-12-19,-3.1166666666666667,-0.6,False,False,472.53,12,0,469.8335827682243
2016-12-20,-2.504166666666667,0.6,False,False,476.313,12,1,470.59390237195913
2016-12-21,2.045833333333333,4.4,False,False,457.457,12,2,448.9082119542093
2016-12-22,5.483333333333334,9.4,False,False,445.329,12,3,436.043584510275
2016-12-23,5.720833333333332,7.8,False,False,427.625,12,4,430.6604305992334
2016-12-24,5.796875,7.8,False,True,404.164,12,5,399.49286128768756
2016-12-25,5.966666666666668,10.0,False,True,381.176,12,6,391.4585362999409
2016-12-26,4.199305555555555,10.0,True,False,413.441,12,0,414.8732567798456
2016-12-27,11.89375,15.6,False,False,414.248,12,1,417.0899759961914
2016-12-28,3.2791666666666663,4.4,False,False,430.364,12,2,440.8404347272006
2016-12-29,4.249375000000001,7.674999999999999,False,False,439.63,12,3,438.37884266929603
2016-12-30,2.447916666666667,4.4,False,False,432.801,12,4,442.36731582047474
2016-12-31,3.504166666666667,6.7,False,True,415.51,12,5,406.7515044436892
2017-01-01,6.858333333333332,8.3,False,True,385.761,1,6,392.45400088486457
2017-01-02,3.761111111111112,4.4,True,False,417.439,1,0,416.0973148031147
2017-01-03,4.80611111111111,6.1,False,False,434.149,1,1,441.4075903814385
2017-01-04,6.4375,11.1,False,False,429.762,1,2,433.59523471178323
2017-01-05,-1.0083333333333335,0.6,False,False,459.228,1,3,463.1486888290344
2017-01-06,-1.5527777777777778,0.6,False,False,460.146,1,4,460.120568939827
2017-01-07,-5.671874999999999,-3.9,False,True,455.787,1,5,473.88473693823
2017-01-08,-6.758333333333332,-4.4,False,True,457.437,1,6,468.9440222435392
2017-01-09,-7.1291666666666655,-5.0,False,False,493.903,1,0,499.65850388612847
2017-01-10,-0.0187499999999996,6.95,False,False,480.591,1,1,466.93223891079725
2017-01-11,8.149583333333334,10.6,False,False,433.669,1,2,429.78465383957405
2017-01-12,14.906250000000002,18.3,False,False,417.899,1,3,417.2307494497811
2017-01-13,7.302083333333332,16.1,False,False,420.592,1,4,428.584560711728
2017-01-14,-0.71875,0.6,False,True,422.903,1,5,435.8383099482833
2017-01-15,0.9250000000000002,3.3,False,True,409.086,1,6,415.7803444251135
2017-01-16,2.533333333333333,6.1,True,False,432.725,1,0,424.6877872500493
2017-01-17,4.221666666666667,5.3,False,False,437.963,1,1,441.4075903814385
2017-01-18,4.197916666666668,5.0,False,False,431.703,1,2,441.4034467318471
2017-01-19,5.928124999999999,8.9,False,False,424.35,1,3,432.16820161052283
2017-01-20,5.335555555555556,7.2,False,False,422.625,1,4,433.2186989677317
2017-01-21,6.41951388888889,8.600000000000001,False,True,383.73,1,5,397.6585951703833
2017-01-22,7.127777777777777,8.3,False,True,378.915,1,6,391.47374647934305
2017-01-23,4.020833333333333,6.1,False,False,428.349,1,0,439.9470475506226
2017-01-24,2.4127314814814813,3.2999999999999994,False,False,442.037,1,1,449.4636494239709
2017-01-25,6.397916666666666,10.6,False,False,430.292,1,2,433.59523471178323
2017-01-26,8.841666666666663,12.2,False,False,424.921,1,3,428.4956809242201
2017-01-27,4.750000000000001,6.1,False,False,430.153,1,4,436.034522967436
2017-01-28,2.466666666666665,3.9,False,True,409.87,1,5,416.0463833232791
2017-01-29,3.570833333333334,5.6,False,True,399.86,1,6,400.66592420569174
2017-01-30,0.7416666666666664,2.2,False,False,443.417,1,0,458.19770169396395
2017-01-31,-1.4187500000000002,1.1,False,False,460.098,1,1,463.7489613681108
2017-02-01,5.2375,8.3,False,False,440.904,2,2,435.1471271270071
2017-02-02,3.454166666666666,7.2,False,False,439.68,2,3,438.7511245431946
2017-02-03,-1.4541666666666666,0.6,False,False,450.588,2,4,453.78902616792845
2017-02-04,-2.0625,1.1,False,True,428.112,2,5,432.0634916608501
2017-02-05,2.8791666666666664,5.6,False,True,413.851,2,6,405.9471103147278
2017-02-06,5.425,8.9,False,False,430.649,2,0,431.08374054451446
2017-02-07,3.504999999999999,5.6,False,False,440.033,2,1,436.92539742845514
2017-02-08,8.971111111111112,15.6,False,False,418.252,2,2,421.1678976832396
2017-02-09,-2.2290972222222227,6.1,False,False,449.346,2,3,457.0599243590375
2017-02-10,-3.299999999999999,0.0,False,False,463.916,2,4,464.86131646790915
2017-02-11,4.395833333333334,8.3,False,True,415.569,2,5,402.88434981149936
2017-02-12,0.7462103174603173,3.9,False,True,417.591,2,6,422.3110116477451
2017-02-13,1.4104166666666669,3.3,False,False,445.859,2,0,442.737624542045
2017-02-14,1.3333333333333333,4.4,False,False,440.332,2,1,445.3147859273951
2017-02-15,4.229166666666668,7.8,False,False,433.259,2,2,435.3774018823754
2017-02-16,-0.1166666666666666,1.7,False,False,444.204,2,3,455.1214668632329
2017-02-17,1.1083333333333334,5.0,False,False,437.396,2,4,441.1444589801851
2017-02-18,10.170833333333333,17.2,False,True,388.87,2,5,386.4576201801797
2017-02-19,15.04166666666667,18.3,False,True,362.897,2,6,369.03528711863896
2017-02-20,8.583333333333332,12.2,True,False,390.397,2,0,396.8285793880284
2017-02-21,4.983333333333332,7.8,False,False,415.464,2,1,434.8502619258342
2017-02-22,9.404166666666669,13.9,False,False,401.542,2,2,416.87376156357885
2017-02-23,12.765972222222224,18.3,False,False,393.693,2,3,404.3069743100591
2017-02-24,17.045833333333334,20.6,False,False,386.338,2,4,399.37622327219094
2017-02-25,12.48659722222222,16.424999999999997,False,True,363.207,2,5,378.7989768858324
2017-02-26,3.766666666666666,6.1,False,True,379.389,2,6,397.3475237064986
2017-02-27,7.095833333333334,11.7,False,False,413.792,2,0,423.34878687173796
2017-02-28,11.05347222222222,14.4,False,False,402.941,2,1,415.01495509983306
2017-03-01,16.18541666666667,20.6,False,False,396.317,3,2,392.33637133715274
2017-03-02,7.966666666666668,17.8,False,False,408.448,3,3,407.9087430072863
2017-03-03,0.1166666666666667,3.9,False,False,432.261,3,4,439.72598304898173
2017-03-04,-4.7250000000000005,-1.1,False,True,430.211,3,5,446.87676605512127
2017-03-05,-3.8625,2.2,False,True,428.554,3,6,425.7816474692263
2017-03-06,2.1166666666666667,6.7,False,False,436.103,3,0,430.94312254675077
2017-03-07,8.924999999999999,13.3,False,False,418.233,3,1,408.19385664626503
2017-03-08,12.69375,14.4,False,False,396.676,3,2,394.00861188474727
2017-03-09,12.295833333333333,16.1,False,False,397.909,3,3,394.74373578983017
2017-03-10,1.3683928571428574,8.3,False,False,429.682,3,4,430.37931275186446
2017-03-11,-5.3500000000000005,-2.2,False,True,439.384,3,5,446.87676605512127
2017-03-12,-4.352173913043479,-1.7,False,True,415.508,3,6,442.39246914867056
2017-03-13,-2.7583333333333333,1.7,False,False,457.889,3,0,453.05850484917744
2017-03-14,-1.9909722222222224,-0.6,False,False,448.541,3,1,443.6783285674681
2017-03-15,-4.787500000000001,-3.3,False,False,463.242,3,2,471.09216831049196
2017-03-16,-0.4499999999999999,3.9,False,False,452.114,3,3,444.52357479708587
2017-03-17,2.920833333333334,7.8,False,False,430.938,3,4,427.3761523891298
2017-03-18,1.987361111111112,3.3,False,True,410.421,3,5,402.66692127907
2017-03-19,4.345833333333333,8.3,False,True,387.276,3,6,384.532066774821
2017-03-20,5.791666666666665,10.6,False,False,416.922,3,0,418.44552344005405
2017-03-21,9.837500000000002,14.4,False,False,405.51,3,1,400.9348211500452
2017-03-22,1.6958333333333335,10.0,False,False,424.074,3,2,435.28951350943254
2017-03-23,0.2250000000000001,5.6,False,False,435.592,3,3,442.2953799313461
2017-03-24,7.6875,13.3,False,False,420.495,3,4,408.5760267791688
2017-03-25,11.379166666666665,16.1,False,True,384.68,3,5,366.781713671594
2017-03-26,4.109027777777778,5.733333333333333,False,True,384.954,3,6,383.21989707854476
2017-03-27,6.761805555555557,11.133333333333333,False,False,410.982,3,0,411.0856509885359
2017-03-28,6.2072916666666655,7.8,False,False,410.567,3,1,412.19606315529154
2017-03-29,9.55625,14.4,False,False,398.128,3,2,400.9306775004538
2017-03-30,6.704166666666665,10.6,False,False,405.791,3,3,412.00937564767406
2017-03-31,4.051527777777778,6.7,False,False,419.431,3,4,417.48922926397546
2017-04-01,5.368750000000001,7.9,False,True,388.613,4,5,379.5628747894835
2017-04-02,10.954166666666666,16.7,False,True,361.94,4,6,356.94453111439185
2017-04-03,12.475,17.2,False,False,391.158,4,0,384.88701811936045
2017-04-04,9.06041666666667,10.6,False,False,401.023,4,1,396.0741188047983
2017-04-05,10.61111111111111,17.2,False,False,395.653,4,2,391.49786173513525
2017-04-06,7.057579365079364,11.1,False,False,409.64,4,3,404.4236455065559
2017-04-07,7.702083333333332,10.6,False,False,407.942,4,4,398.6261008042031
2017-04-08,8.541666666666666,13.3,False,True,373.724,4,5,372.4265991799928
2017-04-09,12.291666666666666,18.9,False,True,351.42,4,6,347.1217104013244
2017-04-10,18.133333333333336,23.3,False,False,379.505,4,0,383.641521152784
2017-04-11,20.30416666666667,26.7,False,False,383.173,4,1,388.712840420895
2017-04-12,18.725000000000005,23.3,False,False,385.192,4,2,387.6307204177653
2017-04-13,13.258333333333333,17.8,False,False,377.039,4,3,380.25329501729726
2017-04-14,13.37916666666667,18.3,False,False,365.565,4,4,373.66088680170463
2017-04-15,14.3625,18.3,False,True,345.772,4,5,350.2735614662938
2017-04-16,22.27083333333334,29.4,False,True,342.813,4,6,378.0991220437152
2017-04-17,19.7,23.3,False,False,379.092,4,0,390.54766279400377
2017-04-18,12.916666666666664,18.9,False,False,373.603,4,1,380.85356755637366
2017-04-19,8.956250000000002,11.1,False,False,383.193,4,2,396.06997515520686
2017-04-20,13.294791666666669,18.3,False,False,383.925,4,3,380.25329501729726
2017-04-21,10.098065476190476,11.95,False,False,382.336,4,4,385.1363075155915
2017-04-22,11.343749999999998,13.3,False,True,355.726,4,5,361.5327890288346
2017-04-23,12.033333333333337,18.3,False,True,339.792,4,6,349.2599325513071
2017-04-24,12.458333333333334,15.6,False,False,374.474,4,0,384.88701811936045
2017-04-25,10.801388888888884,12.2,False,False,385.557,4,1,390.49780807720936
2017-04-26,13.717083333333337,15.0,False,False,383.72,4,2,386.36883499171597
2017-04-27,16.228124999999995,20.0,False,False,387.814,4,3,380.25329501729726
2017-04-28,21.211944444444445,28.3,False,False,389.979,4,4,386.80833884423726
2017-04-29,23.73888888888889,28.9,False,True,374.355,4,5,403.3720246704752
2017-04-30,15.12083333333333,20.0,False,True,349.979,4,6,345.68530355185106
2017-05-01,15.197916666666666,22.2,False,False,383.681,5,0,383.9410576072831
2017-05-02,20.538888888888888,23.3,False,False,391.008,5,1,406.2506758734252
2017-05-03,15.491666666666662,18.3,False,False,377.49,5,2,385.45153169931206
2017-05-04,12.458333333333334,17.2,False,False,376.875,5,3,385.37358911925537
2017-05-05,12.59215277777778,15.0,False,False,386.073,5,4,379.29013266192777
2017-05-06,15.081944444444444,18.3,False,True,351.988,5,5,355.5681064037932
2017-05-07,10.646527777777775,12.2,False,True,344.812,5,6,354.7158422074675
2017-05-08,10.595833333333331,13.9,False,False,379.29,5,0,388.05407355124146
2017-05-09,11.704166666666666,16.1,False,False,381.089,5,1,388.0142935488986
2017-05-10,13.737500000000002,21.1,False,False,377.357,5,2,385.45153169931206
2017-05-11,12.018181818181818,16.1,False,False,375.081,5,3,387.4140210098222
2017-05-12,12.358333333333333,16.7,False,False,372.55,5,4,379.29013266192777
2017-05-13,9.585833333333335,11.7,False,True,352.759,5,5,360.6725379614046
2017-05-14,12.890277777777778,18.3,False,True,338.471,5,6,350.8564113547387
2017-05-15,15.525,19.4,False,False,375.654,5,0,383.9410576072831
2017-05-16,19.77083333333334,25.6,False,False,385.184,5,1,403.3561880351973
2017-05-17,25.512500000000003,32.2,False,False,429.737,5,2,451.11206592810805
2017-05-18,28.45,33.3,False,False,498.643,5,3,525.0345660758675
2017-05-19,27.59166666666667,32.2,False,False,498.557,5,4,503.15143997077035
2017-05-20,15.791666666666664,18.9,False,True,373.047,5,5,355.5681064037932
2017-05-21,15.249999999999998,19.4,False,True,347.059,5,6,350.8564113547387
2017-05-22,13.915972222222225,16.083333333333332,False,False,388.695,5,0,384.4592439167114
2017-05-23,17.110416666666666,20.0,False,False,387.526,5,1,385.78060850789586
2017-05-24,16.600694444444446,19.4,False,False,390.62,5,2,385.45153169931206
2017-05-25,13.943005952380949,15.0,False,False,388.844,5,3,385.37358911925537
2017-05-26,17.965625,22.8,False,False,387.818,5,4,384.518946463852
2017-05-27,18.635416666666668,21.7,False,True,354.893,5,5,364.38984917116017
2017-05-28,17.495833333333334,21.7,False,True,348.534,5,6,354.57776632288653
2017-05-29,14.122916666666669,16.1,True,False,354.602,5,0,362.9831645398555
2017-05-30,13.999999999999996,15.0,False,False,385.611,5,1,385.97386165833177
2017-05-31,18.288194444444443,23.9,False,False,395.875,5,2,390.7209329138976
2017-06-01,20.716666666666665,25.6,False,False,405.039,6,3,435.3904684987169
2017-06-02,19.52083333333333,23.3,False,False,393.675,6,4,423.4298947224824
2017-06-03,18.125,22.2,False,True,355.993,6,5,373.84421486270315
2017-06-04,16.745833333333337,20.0,False,True,353.971,6,6,363.33268803818754
2017-06-05,16.97854166666667,19.4,False,False,397.414,6,0,407.0161771979486
2017-06-06,13.00166666666667,14.7,False,False,388.659,6,1,408.5425689894211
2017-06-07,15.172569444444449,19.4,False,False,381.752,6,2,408.0202390304014
2017-06-08,16.483333333333338,20.0,False,False,389.492,6,3,407.4241101409164
2017-06-09,20.275,26.7,False,False,400.589,6,4,423.70743451215924
2017-06-10,24.675000000000008,28.9,False,True,407.963,6,5,451.87632713678846
2017-06-11,27.83333333333333,32.2,False,True,463.402,6,6,496.15882314572235
